name,date,total
Center for Korean Studies,8/19/2018 3:00,12
Center for Korean Studies,8/19/2018 4:00,7
Center for Korean Studies,8/19/2018 5:00,21
Center for Korean Studies,8/19/2018 6:00,37
Center for Korean Studies,8/19/2018 7:00,60
Center for Korean Studies,8/19/2018 8:00,101
Center for Korean Studies,8/19/2018 9:00,145
Center for Korean Studies,8/19/2018 10:00,125
Center for Korean Studies,8/19/2018 11:00,167
Center for Korean Studies,8/19/2018 12:00,119
Center for Korean Studies,8/19/2018 13:00,98
Center for Korean Studies,8/19/2018 14:00,114
Center for Korean Studies,8/19/2018 15:00,124
Center for Korean Studies,8/19/2018 16:00,133
Center for Korean Studies,8/19/2018 17:00,122
Center for Korean Studies,8/19/2018 18:00,99
Center for Korean Studies,8/19/2018 19:00,90
Center for Korean Studies,8/19/2018 20:00,63
Center for Korean Studies,8/19/2018 21:00,43
Center for Korean Studies,8/19/2018 22:00,28
Center for Korean Studies,8/19/2018 23:00,33
Center for Korean Studies,8/20/2018 0:00,18
Center for Korean Studies,8/20/2018 1:00,9
Center for Korean Studies,8/20/2018 2:00,9
Center for Korean Studies,8/20/2018 3:00,10
Center for Korean Studies,8/20/2018 4:00,11
Center for Korean Studies,8/20/2018 5:00,41
Center for Korean Studies,8/20/2018 6:00,117
Center for Korean Studies,8/20/2018 7:00,363
Center for Korean Studies,8/20/2018 8:00,522
Center for Korean Studies,8/20/2018 9:00,618
Center for Korean Studies,8/20/2018 10:00,608
Center for Korean Studies,8/20/2018 11:00,580
Center for Korean Studies,8/20/2018 12:00,497
Center for Korean Studies,8/20/2018 13:00,544
Center for Korean Studies,8/20/2018 14:00,485
Center for Korean Studies,8/20/2018 15:00,411
Center for Korean Studies,8/20/2018 16:00,489
Center for Korean Studies,8/20/2018 17:00,410
Center for Korean Studies,8/20/2018 18:00,259
Center for Korean Studies,8/20/2018 19:00,184
Center for Korean Studies,8/20/2018 20:00,74
Center for Korean Studies,8/20/2018 21:00,75
Center for Korean Studies,8/20/2018 22:00,55
Center for Korean Studies,8/20/2018 23:00,45
Center for Korean Studies,8/21/2018 0:00,15
Center for Korean Studies,8/21/2018 1:00,7
Center for Korean Studies,8/21/2018 2:00,9
Center for Korean Studies,8/21/2018 3:00,6
Center for Korean Studies,8/21/2018 4:00,105
Center for Korean Studies,8/21/2018 5:00,66
Center for Korean Studies,8/21/2018 6:00,94
Center for Korean Studies,8/21/2018 7:00,276
Center for Korean Studies,8/21/2018 8:00,572
Center for Korean Studies,8/21/2018 9:00,391
Center for Korean Studies,8/21/2018 10:00,650
Center for Korean Studies,8/21/2018 11:00,661
Center for Korean Studies,8/21/2018 12:00,468
Center for Korean Studies,8/21/2018 13:00,554
Center for Korean Studies,8/21/2018 14:00,594
Center for Korean Studies,8/21/2018 15:00,321
Center for Korean Studies,8/21/2018 16:00,514
Center for Korean Studies,8/21/2018 17:00,355
Center for Korean Studies,8/21/2018 18:00,213
Center for Korean Studies,8/21/2018 19:00,157
Center for Korean Studies,8/21/2018 20:00,112
Center for Korean Studies,8/21/2018 21:00,105
Center for Korean Studies,8/21/2018 22:00,57
Center for Korean Studies,8/21/2018 23:00,37
Center for Korean Studies,8/22/2018 0:00,17
Center for Korean Studies,8/22/2018 1:00,10
Center for Korean Studies,8/22/2018 2:00,8
Center for Korean Studies,8/22/2018 3:00,6
Center for Korean Studies,8/22/2018 4:00,18
Center for Korean Studies,8/22/2018 5:00,34
Center for Korean Studies,8/22/2018 6:00,108
Center for Korean Studies,8/22/2018 7:00,302
Center for Korean Studies,8/22/2018 8:00,419
Center for Korean Studies,8/22/2018 9:00,568
Center for Korean Studies,8/22/2018 10:00,580
Center for Korean Studies,8/22/2018 11:00,597
Center for Korean Studies,8/22/2018 12:00,620
Center for Korean Studies,8/22/2018 13:00,541
Gateway House,8/16/2018 11:00,372
Gateway House,8/16/2018 12:00,377
Gateway House,8/16/2018 13:00,262
Gateway House,8/16/2018 14:00,226
Gateway House,8/16/2018 15:00,235
Gateway House,8/16/2018 16:00,234
Gateway House,8/16/2018 17:00,327
Gateway House,8/16/2018 18:00,359
Gateway House,8/16/2018 19:00,367
Gateway House,8/16/2018 20:00,186
Gateway House,8/16/2018 21:00,136
Gateway House,8/16/2018 22:00,74
Gateway House,8/16/2018 23:00,46
Gateway House,8/17/2018 0:00,35
Gateway House,8/17/2018 1:00,13
Gateway House,8/17/2018 2:00,20
Gateway House,8/17/2018 3:00,21
Gateway House,8/17/2018 4:00,7
Gateway House,8/17/2018 5:00,28
Gateway House,8/17/2018 6:00,79
Gateway House,8/17/2018 7:00,159
Gateway House,8/17/2018 8:00,221
Gateway House,8/17/2018 9:00,251
Gateway House,8/17/2018 10:00,385
Gateway House,8/17/2018 11:00,452
Gateway House,8/17/2018 12:00,459
Gateway House,8/17/2018 13:00,497
Gateway House,8/17/2018 14:00,375
Gateway House,8/17/2018 15:00,231
Gateway House,8/17/2018 16:00,216
Gateway House,8/17/2018 17:00,325
Gateway House,8/17/2018 18:00,431
Gateway House,8/17/2018 19:00,455
Gateway House,8/17/2018 20:00,225
Gateway House,8/17/2018 21:00,140
Gateway House,8/17/2018 22:00,131
Gateway House,8/17/2018 23:00,92
Gateway House,8/18/2018 0:00,50
Gateway House,8/18/2018 1:00,41
Gateway House,8/18/2018 2:00,16
Gateway House,8/18/2018 3:00,4
Gateway House,8/18/2018 4:00,19
Gateway House,8/18/2018 5:00,19
Gateway House,8/18/2018 6:00,35
Gateway House,8/18/2018 7:00,91
Gateway House,8/18/2018 8:00,156
Gateway House,8/18/2018 9:00,190
Gateway House,8/18/2018 10:00,266
Gateway House,8/18/2018 11:00,279
Gateway House,8/18/2018 12:00,254
Gateway House,8/18/2018 13:00,271
Gateway House,8/18/2018 14:00,230
Gateway House,8/18/2018 15:00,244
Gateway House,8/18/2018 16:00,231
Gateway House,8/18/2018 17:00,237
Gateway House,8/18/2018 18:00,281
Gateway House,8/18/2018 19:00,291
Gateway House,8/18/2018 20:00,155
Gateway House,8/18/2018 21:00,162
Gateway House,8/18/2018 22:00,133
Gateway House,8/18/2018 23:00,85
Gateway House,8/19/2018 0:00,59
Gateway House,8/19/2018 1:00,44
Gateway House,8/19/2018 2:00,22
Gateway House,8/19/2018 3:00,21
Gateway House,8/19/2018 4:00,16
Gateway House,8/19/2018 5:00,17
Gateway House,8/19/2018 6:00,35
Gateway House,8/19/2018 7:00,54
Gateway House,8/19/2018 8:00,144
Gateway House,8/19/2018 9:00,230
Gateway House,8/19/2018 10:00,320
Gateway House,8/19/2018 11:00,381
Gateway House,8/19/2018 12:00,370
Gateway House,8/19/2018 13:00,333
Gateway House,8/19/2018 14:00,293
Gateway House,8/19/2018 15:00,315
Gateway House,8/19/2018 16:00,267
Gateway House,8/19/2018 17:00,301
Gateway House,8/19/2018 18:00,340
Gateway House,8/19/2018 19:00,299
Gateway House,8/19/2018 20:00,245
Gateway House,8/19/2018 21:00,160
Gateway House,8/19/2018 22:00,101
Gateway House,8/19/2018 23:00,92
Gateway House,8/20/2018 0:00,39
Gateway House,8/20/2018 1:00,11
Gateway House,8/20/2018 2:00,20
Gateway House,8/20/2018 3:00,16
Gateway House,8/20/2018 4:00,13
Gateway House,8/20/2018 5:00,126
Gateway House,8/20/2018 6:00,180
Gateway House,8/20/2018 7:00,559
Gateway House,8/20/2018 8:00,759
Gateway House,8/20/2018 9:00,735
Gateway House,8/20/2018 10:00,562
Gateway House,8/20/2018 11:00,644
Gateway House,8/20/2018 12:00,670
Gateway House,8/20/2018 13:00,708
Gateway House,8/20/2018 14:00,669
Gateway House,8/20/2018 15:00,594
Gateway House,8/20/2018 16:00,689
Gateway House,8/20/2018 17:00,657
Gateway House,8/20/2018 18:00,606
Gateway House,8/20/2018 19:00,470
Gateway House,8/20/2018 20:00,317
Gateway House,8/20/2018 21:00,204
Gateway House,8/20/2018 22:00,128
Gateway House,8/20/2018 23:00,72
Gateway House,8/21/2018 0:00,45
Gateway House,8/21/2018 1:00,30
Gateway House,8/21/2018 2:00,20
Gateway House,8/21/2018 3:00,6
Gateway House,8/21/2018 4:00,37
Gateway House,8/21/2018 5:00,127
Gateway House,8/21/2018 6:00,243
Gateway House,8/21/2018 7:00,495
Gateway House,8/21/2018 8:00,1447
Gateway House,8/21/2018 9:00,550
Gateway House,8/21/2018 10:00,743
Gateway House,8/21/2018 11:00,791
Gateway House,8/21/2018 12:00,576
Gateway House,8/21/2018 13:00,765
Gateway House,8/21/2018 14:00,674
Gateway House,8/21/2018 15:00,194
Gateway House,8/21/2018 16:00,757
Gateway House,8/21/2018 17:00,782
Gateway House,8/21/2018 18:00,657
Gateway House,8/21/2018 19:00,610
Gateway House,8/21/2018 20:00,430
Gateway House,8/21/2018 21:00,292
Gateway House,8/21/2018 22:00,159
Gateway House,8/21/2018 23:00,76
Gateway House,8/22/2018 0:00,39
Gateway House,8/22/2018 1:00,34
Gateway House,8/22/2018 2:00,19
Gateway House,8/22/2018 3:00,4
Gateway House,8/22/2018 4:00,20
Gateway House,8/22/2018 5:00,133
Gateway House,8/22/2018 6:00,358
Gateway House,8/22/2018 7:00,648
Gateway House,8/22/2018 8:00,863
Gateway House,8/22/2018 9:00,820
Gateway House,8/22/2018 10:00,738
Gateway House,8/22/2018 11:00,677
Gateway House,8/22/2018 12:00,761
Gateway House,8/22/2018 13:00,834
Campus Center,8/16/2018 11:00,710
Campus Center,8/16/2018 12:00,916
Campus Center,8/16/2018 13:00,667
Campus Center,8/16/2018 14:00,520
Campus Center,8/16/2018 15:00,500
Campus Center,8/16/2018 16:00,398
Campus Center,8/16/2018 17:00,321
Campus Center,8/16/2018 18:00,217
Campus Center,8/16/2018 19:00,89
Campus Center,8/16/2018 20:00,44
Campus Center,8/16/2018 21:00,40
Campus Center,8/16/2018 22:00,27
Campus Center,8/16/2018 23:00,25
Campus Center,8/17/2018 0:00,18
Campus Center,8/17/2018 1:00,17
Campus Center,8/17/2018 2:00,16
Campus Center,8/17/2018 3:00,15
Campus Center,8/17/2018 4:00,15
Campus Center,8/17/2018 5:00,21
Campus Center,8/17/2018 6:00,52
Campus Center,8/17/2018 7:00,100
Campus Center,8/17/2018 8:00,213
Campus Center,8/17/2018 9:00,278
Campus Center,8/17/2018 10:00,358
Campus Center,8/17/2018 11:00,411
Campus Center,8/17/2018 12:00,435
Campus Center,8/17/2018 13:00,370
Campus Center,8/17/2018 14:00,317
Campus Center,8/17/2018 15:00,230
Campus Center,8/17/2018 16:00,159
Campus Center,8/17/2018 17:00,104
Campus Center,8/17/2018 18:00,94
Campus Center,8/17/2018 19:00,56
Campus Center,8/17/2018 20:00,22
Campus Center,8/17/2018 21:00,23
Campus Center,8/17/2018 22:00,23
Campus Center,8/17/2018 23:00,25
Campus Center,8/18/2018 0:00,14
Campus Center,8/18/2018 1:00,16
Campus Center,8/18/2018 2:00,12
Campus Center,8/18/2018 3:00,17
Campus Center,8/18/2018 4:00,9
Campus Center,8/18/2018 5:00,12
Campus Center,8/18/2018 6:00,16
Campus Center,8/18/2018 7:00,44
Campus Center,8/18/2018 8:00,145
Campus Center,8/18/2018 9:00,227
Campus Center,8/18/2018 10:00,259
Campus Center,8/18/2018 11:00,299
Campus Center,8/18/2018 12:00,285
Campus Center,8/18/2018 13:00,213
Campus Center,8/18/2018 14:00,155
Campus Center,8/18/2018 15:00,124
Campus Center,8/18/2018 16:00,119
Campus Center,8/18/2018 17:00,86
Campus Center,8/18/2018 18:00,38
Campus Center,8/18/2018 19:00,32
Campus Center,8/18/2018 20:00,28
Campus Center,8/18/2018 21:00,28
Campus Center,8/18/2018 22:00,21
Campus Center,8/18/2018 23:00,21
Campus Center,8/19/2018 0:00,14
Campus Center,8/19/2018 1:00,17
Campus Center,8/19/2018 2:00,17
Campus Center,8/19/2018 3:00,17
Campus Center,8/19/2018 4:00,17
Campus Center,8/19/2018 5:00,17
Campus Center,8/19/2018 6:00,27
Campus Center,8/19/2018 7:00,37
Campus Center,8/19/2018 8:00,73
Campus Center,8/19/2018 9:00,197
Campus Center,8/19/2018 10:00,126
Campus Center,8/19/2018 11:00,193
Campus Center,8/19/2018 12:00,140
Campus Center,8/19/2018 13:00,147
Campus Center,8/19/2018 14:00,140
Campus Center,8/19/2018 15:00,137
Campus Center,8/19/2018 16:00,93
Campus Center,8/19/2018 17:00,73
Campus Center,8/19/2018 18:00,61
Campus Center,8/19/2018 19:00,56
Campus Center,8/19/2018 20:00,36
Campus Center,8/19/2018 21:00,25
Campus Center,8/19/2018 22:00,24
Campus Center,8/19/2018 23:00,21
Campus Center,8/20/2018 0:00,16
Campus Center,8/20/2018 1:00,15
Campus Center,8/20/2018 2:00,18
Campus Center,8/20/2018 3:00,18
Campus Center,8/20/2018 4:00,22
Campus Center,8/20/2018 5:00,80
Campus Center,8/20/2018 6:00,293
Campus Center,8/20/2018 7:00,564
Campus Center,8/20/2018 8:00,932
Campus Center,8/20/2018 9:00,1083
Campus Center,8/20/2018 10:00,1256
Campus Center,8/20/2018 11:00,1251
Campus Center,8/20/2018 12:00,1201
Campus Center,8/20/2018 13:00,1062
Campus Center,8/20/2018 14:00,1164
Campus Center,8/20/2018 15:00,911
Campus Center,8/20/2018 16:00,867
Campus Center,8/20/2018 17:00,564
Campus Center,8/20/2018 18:00,529
Campus Center,8/20/2018 19:00,355
Campus Center,8/20/2018 20:00,288
Campus Center,8/20/2018 21:00,150
Campus Center,8/20/2018 22:00,87
Campus Center,8/20/2018 23:00,36
Campus Center,8/21/2018 0:00,30
Campus Center,8/21/2018 1:00,16
Campus Center,8/21/2018 2:00,21
Campus Center,8/21/2018 3:00,18
Campus Center,8/21/2018 4:00,24
Campus Center,8/21/2018 5:00,75
Campus Center,8/21/2018 6:00,271
Campus Center,8/21/2018 7:00,479
Campus Center,8/21/2018 8:00,983
Campus Center,8/21/2018 9:00,694
Campus Center,8/21/2018 10:00,1131
Campus Center,8/21/2018 11:00,1057
Campus Center,8/21/2018 12:00,1112
Campus Center,8/21/2018 13:00,1315
Campus Center,8/21/2018 14:00,1257
Campus Center,8/21/2018 15:00,852
Campus Center,8/21/2018 16:00,885
Campus Center,8/21/2018 17:00,583
Campus Center,8/21/2018 18:00,425
Campus Center,8/21/2018 19:00,254
Campus Center,8/21/2018 20:00,171
Campus Center,8/21/2018 21:00,138
Campus Center,8/21/2018 22:00,85
Campus Center,8/21/2018 23:00,33
Campus Center,8/22/2018 0:00,25
Campus Center,8/22/2018 1:00,20
Campus Center,8/22/2018 2:00,21
Campus Center,8/22/2018 3:00,18
Campus Center,8/22/2018 4:00,21
Campus Center,8/22/2018 5:00,67
Campus Center,8/22/2018 6:00,221
Campus Center,8/22/2018 7:00,417
Campus Center,8/22/2018 8:00,826
Campus Center,8/22/2018 9:00,1062
Campus Center,8/22/2018 10:00,1143
Campus Center,8/22/2018 11:00,1328
Campus Center,8/22/2018 12:00,1259
Campus Center,8/22/2018 13:00,1208
Warrior Recreation Center,8/16/2018 11:00,193
Warrior Recreation Center,8/16/2018 12:00,278
Warrior Recreation Center,8/16/2018 13:00,198
Warrior Recreation Center,8/16/2018 14:00,168
Warrior Recreation Center,8/16/2018 15:00,196
Warrior Recreation Center,8/16/2018 16:00,182
Warrior Recreation Center,8/16/2018 17:00,193
Warrior Recreation Center,8/16/2018 18:00,141
Warrior Recreation Center,8/16/2018 19:00,31
Warrior Recreation Center,8/16/2018 20:00,14
Warrior Recreation Center,8/16/2018 21:00,12
Warrior Recreation Center,8/16/2018 22:00,4
Warrior Recreation Center,8/16/2018 23:00,5
Warrior Recreation Center,8/17/2018 0:00,3
Warrior Recreation Center,8/17/2018 1:00,4
Warrior Recreation Center,8/17/2018 2:00,4
Warrior Recreation Center,8/17/2018 3:00,3
Warrior Recreation Center,8/17/2018 4:00,1
Warrior Recreation Center,8/17/2018 5:00,4
Warrior Recreation Center,8/17/2018 6:00,13
Warrior Recreation Center,8/17/2018 7:00,28
Warrior Recreation Center,8/17/2018 8:00,93
Warrior Recreation Center,8/17/2018 9:00,114
Warrior Recreation Center,8/17/2018 10:00,138
Warrior Recreation Center,8/17/2018 11:00,142
Warrior Recreation Center,8/17/2018 12:00,131
Warrior Recreation Center,8/17/2018 13:00,139
Warrior Recreation Center,8/17/2018 14:00,138
Warrior Recreation Center,8/17/2018 15:00,111
Warrior Recreation Center,8/17/2018 16:00,110
Warrior Recreation Center,8/17/2018 17:00,105
Warrior Recreation Center,8/17/2018 18:00,98
Warrior Recreation Center,8/17/2018 19:00,41
Warrior Recreation Center,8/17/2018 20:00,13
Warrior Recreation Center,8/17/2018 21:00,4
Warrior Recreation Center,8/17/2018 22:00,4
Warrior Recreation Center,8/17/2018 23:00,8
Warrior Recreation Center,8/18/2018 0:00,3
Warrior Recreation Center,8/18/2018 1:00,2
Warrior Recreation Center,8/18/2018 2:00,1
Warrior Recreation Center,8/18/2018 3:00,1
Warrior Recreation Center,8/18/2018 4:00,1
Warrior Recreation Center,8/18/2018 5:00,2
Warrior Recreation Center,8/18/2018 6:00,4
Warrior Recreation Center,8/18/2018 7:00,8
Warrior Recreation Center,8/18/2018 8:00,59
Warrior Recreation Center,8/18/2018 9:00,115
Warrior Recreation Center,8/18/2018 10:00,130
Warrior Recreation Center,8/18/2018 11:00,142
Warrior Recreation Center,8/18/2018 12:00,121
Warrior Recreation Center,8/18/2018 13:00,114
Warrior Recreation Center,8/18/2018 14:00,108
Warrior Recreation Center,8/18/2018 15:00,104
Warrior Recreation Center,8/18/2018 16:00,115
Warrior Recreation Center,8/18/2018 17:00,71
Warrior Recreation Center,8/18/2018 18:00,16
Warrior Recreation Center,8/18/2018 19:00,5
Warrior Recreation Center,8/18/2018 20:00,10
Warrior Recreation Center,8/18/2018 21:00,5
Warrior Recreation Center,8/18/2018 22:00,3
Warrior Recreation Center,8/18/2018 23:00,2
Warrior Recreation Center,8/19/2018 0:00,2
Warrior Recreation Center,8/19/2018 1:00,2
Warrior Recreation Center,8/19/2018 2:00,0
Warrior Recreation Center,8/19/2018 3:00,2
Warrior Recreation Center,8/19/2018 4:00,3
Warrior Recreation Center,8/19/2018 5:00,1
Warrior Recreation Center,8/19/2018 6:00,3
Warrior Recreation Center,8/19/2018 7:00,13
Warrior Recreation Center,8/19/2018 8:00,36
Warrior Recreation Center,8/19/2018 9:00,94
Warrior Recreation Center,8/19/2018 10:00,139
Warrior Recreation Center,8/19/2018 11:00,136
Warrior Recreation Center,8/19/2018 12:00,65
Warrior Recreation Center,8/19/2018 13:00,68
Warrior Recreation Center,8/19/2018 14:00,52
Warrior Recreation Center,8/19/2018 15:00,60
Warrior Recreation Center,8/19/2018 16:00,58
Warrior Recreation Center,8/19/2018 17:00,33
Warrior Recreation Center,8/19/2018 18:00,30
Warrior Recreation Center,8/19/2018 19:00,28
Warrior Recreation Center,8/19/2018 20:00,10
Warrior Recreation Center,8/19/2018 21:00,10
Warrior Recreation Center,8/19/2018 22:00,4
Warrior Recreation Center,8/19/2018 23:00,7
Warrior Recreation Center,8/20/2018 0:00,3
Warrior Recreation Center,8/20/2018 1:00,1
Warrior Recreation Center,8/20/2018 2:00,1
Warrior Recreation Center,8/20/2018 3:00,1
Warrior Recreation Center,8/20/2018 4:00,6
Warrior Recreation Center,8/20/2018 5:00,68
Warrior Recreation Center,8/20/2018 6:00,164
Warrior Recreation Center,8/20/2018 7:00,220
Warrior Recreation Center,8/20/2018 8:00,345
Warrior Recreation Center,8/20/2018 9:00,479
Warrior Recreation Center,8/20/2018 10:00,390
Warrior Recreation Center,8/20/2018 11:00,524
Warrior Recreation Center,8/20/2018 12:00,563
Warrior Recreation Center,8/20/2018 13:00,470
Warrior Recreation Center,8/20/2018 14:00,457
Warrior Recreation Center,8/20/2018 15:00,422
Warrior Recreation Center,8/20/2018 16:00,541
Warrior Recreation Center,8/20/2018 17:00,457
Warrior Recreation Center,8/20/2018 18:00,305
Warrior Recreation Center,8/20/2018 19:00,286
Warrior Recreation Center,8/20/2018 20:00,227
Warrior Recreation Center,8/20/2018 21:00,149
Warrior Recreation Center,8/20/2018 22:00,69
Warrior Recreation Center,8/20/2018 23:00,12
Warrior Recreation Center,8/21/2018 0:00,8
Warrior Recreation Center,8/21/2018 1:00,3
Warrior Recreation Center,8/21/2018 2:00,5
Warrior Recreation Center,8/21/2018 3:00,5
Warrior Recreation Center,8/21/2018 4:00,4
Warrior Recreation Center,8/21/2018 5:00,52
Warrior Recreation Center,8/21/2018 6:00,140
Warrior Recreation Center,8/21/2018 7:00,210
Warrior Recreation Center,8/21/2018 8:00,378
Warrior Recreation Center,8/21/2018 9:00,324
Warrior Recreation Center,8/21/2018 10:00,496
Warrior Recreation Center,8/21/2018 11:00,488
Warrior Recreation Center,8/21/2018 12:00,376
Warrior Recreation Center,8/21/2018 13:00,490
Warrior Recreation Center,8/21/2018 14:00,471
Warrior Recreation Center,8/21/2018 15:00,367
Warrior Recreation Center,8/21/2018 16:00,416
Warrior Recreation Center,8/21/2018 17:00,340
Warrior Recreation Center,8/21/2018 18:00,275
Warrior Recreation Center,8/21/2018 19:00,257
Warrior Recreation Center,8/21/2018 20:00,219
Warrior Recreation Center,8/21/2018 21:00,159
Warrior Recreation Center,8/21/2018 22:00,90
Warrior Recreation Center,8/21/2018 23:00,13
Warrior Recreation Center,8/22/2018 0:00,7
Warrior Recreation Center,8/22/2018 1:00,3
Warrior Recreation Center,8/22/2018 2:00,3
Warrior Recreation Center,8/22/2018 3:00,3
Warrior Recreation Center,8/22/2018 4:00,4
Warrior Recreation Center,8/22/2018 5:00,54
Warrior Recreation Center,8/22/2018 6:00,123
Warrior Recreation Center,8/22/2018 7:00,161
Warrior Recreation Center,8/22/2018 8:00,293
Warrior Recreation Center,8/22/2018 9:00,324
Warrior Recreation Center,8/22/2018 10:00,368
Warrior Recreation Center,8/22/2018 11:00,481
Warrior Recreation Center,8/22/2018 12:00,483
Warrior Recreation Center,8/22/2018 13:00,475
